VertX,VertY,VertZ,Latitude,Longtitude,Elevation
0.000009999999996068709,0.00003201647306743391,0.00030999999999892225,43.45101,-80.49481,330.559814453125
0,0.00003157991108141377,0.0003200000000020964,43.451,-80.49482,330.5183410644531
0.000009999999996068709,0.00003191624691611765,0.0003200000000020964,43.45101,-80.49482,330.55029296875
0,0.000031436639083058746,0.00032999999999105967,43.451,-80.49483,330.5047302246094
0.000009999999996068709,0.00003181569952713731,0.00032999999999105967,43.45101,-80.49483,330.5407409667969
0,0.000031293367084703726,0.0003399999999942338,43.451,-80.49484,330.4911193847656
0.000009999999996068709,0.000031715473375821916,0.0003399999999942338,43.45101,-80.49484,330.5312194824219
0,0.000031150416324012345,0.00034999999999740794,43.451,-80.49485,330.4775390625
0.000009999999996068709,0.000031615247224506086,0.00034999999999740794,43.45101,-80.49485,330.5216979980469
0,0.00003079673365542681,0.0003600000000005821,43.451,-80.49486,330.4439392089844
0.000009999999996068709,0.000031303004214637206,0.0003600000000005821,43.45101,-80.49486,330.4920349121094
0,0.00003038811934621662,0.0003700000000037562,43.451,-80.49487,330.4051208496094
0.000009999999996068709,0.0000309355083264796,0.0003700000000037562,43.45101,-80.49487,330.4571228027344
0,0.000029979505037005996,0.0003799999999927195,43.451,-80.49488,330.3663024902344
0.000009999999996068709,0.000030568333675986496,0.0003799999999927195,43.45101,-80.49488,330.4222412109375
0,0.00002957089072779537,0.00038999999999589363,43.451,-80.49489,330.3274841308594
0.000009999999996068709,0.000030200837787828453,0.00038999999999589363,43.45101,-80.49489,330.3873291015625
0,0.00002914492958470353,0.00039999999999906777,43.451,-80.4949,330.2870178222656
0.000009999999996068709,0.0000298163163034537,0.00039999999999906777,43.45101,-80.4949,330.3507995605469
0,0.000028701942845393673,0.0004100000000022419,43.451,-80.49491,330.2449340820312
0.000009999999996068709,0.000029414447985196858,0.0004100000000022419,43.45101,-80.49491,330.3126220703125
0,0.00002825863486842061,0.0004199999999912052,43.451,-80.49492,330.2028198242188
0.000009999999996068709,0.00002901290090460409,0.0004199999999912052,43.45101,-80.49492,330.2744750976562
0,0.000027815326891446248,0.0004299999999943793,43.451,-80.49493,330.1607055664062
0.000009999999996068709,0.000028611032586347684,0.0004299999999943793,43.45101,-80.49493,330.2362976074219
0,0.000027416028474506332,0.00043999999999755346,43.451,-80.49494,330.1227722167969
0.000009999999996068709,0.00002824739155016416,0.00043999999999755346,43.45101,-80.49494,330.2017517089844
0,0.000027180561266445993,0.0004500000000007276,43.451,-80.49495,330.1004028320312
0.000009999999996068709,0.000028026701274670284,0.0004500000000007276,43.45101,-80.49495,330.1807861328125
0,0.00002694541529605233,0.00046000000000390173,43.451,-80.49496,330.0780639648438
0.000009999999996068709,0.00002780601099917684,0.00046000000000390173,43.45101,-80.49496,330.1598205566406
0,0.000026710269325656497,0.000469999999992865,43.451,-80.49497,330.0557250976562
0.000009999999996068709,0.000027585320723684265,0.000469999999992865,43.45101,-80.49497,330.1388549804688
0,0.000026475123355262833,0.00047999999999603915,43.451,-80.49498,330.0333862304688
0.000009999999996068709,0.000027364630448189955,0.00047999999999603915,43.45101,-80.49498,330.1178894042969
0,0.000026377145867597686,0.0004899999999992133,43.451,-80.49499,330.0240783691406
0.000009999999996068709,0.000027262155633222575,0.0004899999999992133,43.45101,-80.49499,330.108154296875
0,0.000026291054173519304,0.0005000000000023874,43.451,-80.495,330.0158996582031
0.000009999999996068709,0.00002716996042351899,0.0005000000000023874,43.45101,-80.495,330.0993957519531
0,0.000026204962479440055,0.0005099999999913507,43.451,-80.49501,330.0077209472656
0.000009999999996068709,0.00002707776521381454,0.0005099999999913507,43.45101,-80.49501,330.0906372070312
0,0.00002611887078536124,0.0005199999999945248,43.451,-80.49502,329.9995422363281
0.000009999999996068709,0.00002698557000411139,0.0005199999999945248,43.45101,-80.49502,330.0818786621094
0,0.000026068436472038818,0.000529999999997699,43.451,-80.49503,329.9947509765625
0.000009999999996068709,0.000026920679995887445,0.000529999999997699,43.45101,-80.49503,330.0757141113281
0,0.000026038882606907194,0.0005400000000008731,43.451,-80.49504,329.991943359375
0.000009999999996068709,0.0000268721731085512,0.0005400000000008731,43.45101,-80.49504,330.0711059570312
0,0.000026009328741776003,0.0005500000000040473,43.451,-80.49505,329.9891357421875
0.000009999999996068709,0.000026823666221216687,0.0005500000000040473,43.45101,-80.49505,330.0664978027344
0,0.00002597977487664438,0.0005599999999930105,43.451,-80.49506,329.986328125
0.000009999999996068709,0.000026775159333881308,0.0005599999999930105,43.45101,-80.49506,330.0618896484375
0,0.00002599937037417715,0.0005699999999961847,43.451,-80.49507,329.9881896972656
0.000009999999996068709,0.000026764237253288498,0.0005699999999961847,43.45101,-80.49507,330.0608520507812
0,0.000026116300884045183,0.0005799999999993588,43.451,-80.49508,329.9992980957031
0.000009999999996068709,0.000026827842310854413,0.0005799999999993588,43.45101,-80.49508,330.06689453125
0,0.000026233552631579025,0.0005900000000025329,43.451,-80.49509,330.0104370117188
0.000009999999996068709,0.00002689144736842076,0.0005900000000025329,43.45101,-80.49509,330.0729370117188
0,0.000026350483141446192,0.0005999999999914962,43.451,-80.4951,330.0215454101562
0.000009999999996068709,0.000026955052425986243,0.0005999999999914962,43.45101,-80.4951,330.0789794921875
0,0.0000264677348889796,0.0006099999999946704,43.451,-80.49511,330.0326843261719
0.000009999999996068709,0.000027018978721216665,0.0006099999999946704,43.45101,-80.49511,330.0850524902344
0,0.000026585629111842025,0.0006199999999978445,43.451,-80.49512,330.0438842773438
0.000009999999996068709,0.00002708290501644622,0.0006199999999978445,43.45101,-80.49512,330.0911254882812
0,0.00002670352333470358,0.0006300000000010186,43.451,-80.49513,330.0550842285156
0.000009999999996068709,0.00002714715254934115,0.0006300000000010186,43.45101,-80.49513,330.0972290039062
0,0.000026821738795229644,0.0006400000000041928,43.451,-80.49514,330.0663146972656
0.000009999999996068709,0.000027211078844571572,0.0006400000000041928,43.45101,-80.49514,330.1033020019531
0,0.000026939633018091633,0.000649999999993156,43.451,-80.49515,330.0775146484375
0.000009999999996068709,0.0000272753263774665,0.000649999999993156,43.45101,-80.49515,330.1094055175781
0,0.000026837158203124253,0.0006599999999963302,43.451,-80.49516,330.0677795410156
0.000009999999996068709,0.00002721396998355127,0.0006599999999963302,43.45101,-80.49516,330.1035766601562
0,0.000026662726151315506,0.0006699999999995043,43.451,-80.49517,330.0512084960938
0.000009999999996068709,0.000027111495168584757,0.0006699999999995043,43.45101,-80.49517,330.0938415527344
0,0.000026487972861842252,0.0006800000000026785,43.451,-80.49518,330.0346069335938
0.000009999999996068709,0.000027008699115953737,0.0006800000000026785,43.45101,-80.49518,330.0840759277344
0,0.000026313540810032204,0.0006899999999916417,43.451,-80.49519,330.0180358886719
0.000009999999996068709,0.000026906224300986357,0.0006899999999916417,43.45101,-80.49519,330.0743408203125
0,0.00002613461143091949,0.0006999999999948159,43.451,-80.4952,330.0010375976562
0.000009999999996068709,0.000026801822060032367,0.0006999999999948159,43.45101,-80.4952,330.0644226074219
0,0.000025951184724506277,0.00070999999999799,43.451,-80.49521,329.9836120605469
0.000009999999996068709,0.000026694849917761887,0.00070999999999799,43.45101,-80.49521,330.0542602539062
0,0.000025767758018091762,0.0007200000000011642,43.451,-80.49522,329.9661865234375
0.000009999999996068709,0.000026587877775492708,0.0007200000000011642,43.45101,-80.49522,330.0440979003906
0,0.000025584010074012307,0.0007300000000043383,43.451,-80.49523,329.94873046875
0.000009999999996068709,0.00002648090563322266,0.0007300000000043383,43.45101,-80.49523,330.033935546875
0,0.000025390624999999806,0.0007399999999933016,43.451,-80.49524,329.9303588867188
0.000009999999996068709,0.000026354659231084786,0.0007399999999933016,43.45101,-80.49524,330.0219421386719
0,0.000025149375513979638,0.0007499999999964757,43.451,-80.49525,329.9074401855469
0.000009999999996068709,0.00002613236276726924,0.0007499999999964757,43.45101,-80.49525,330.0008239746094
0,0.000024907804790295397,0.0007599999999996498,43.451,-80.49526,329.8844909667969
0.000009999999996068709,0.000025910066303453695,0.0007599999999996498,43.45101,-80.49526,329.9797058105469
0,0.000024666555304276097,0.000770000000002824,43.451,-80.49527,329.861572265625
0.000009999999996068709,0.00002568744860197234,0.000770000000002824,43.45101,-80.49527,329.9585571289062
0,0.000024424984580591422,0.0007799999999917873,43.451,-80.49528,329.838623046875
0.000009999999996068709,0.000025465152138157664,0.0007799999999917873,43.45101,-80.49528,329.9374389648438
0,0.00002415964226973712,0.0007899999999949614,43.451,-80.49529,329.8134155273438
0.000009999999996068709,0.000025193706311676858,0.0007899999999949614,43.45101,-80.49529,329.9116516113281
0,0.000023890766344571938,0.0007999999999981355,43.451,-80.4953,329.7878723144531
0.000009999999996068709,0.000024915193256579062,0.0007999999999981355,43.45101,-80.4953,329.8851928710938
0,0.00002362189041940719,0.0008100000000013097,43.451,-80.49531,329.7623291015625
0.000009999999996068709,0.00002463700143914404,0.0008100000000013097,43.45101,-80.49531,329.8587646484375
0,0.00002335301449424244,0.0008200000000044838,43.451,-80.49532,329.7367858886719
0.000009999999996068709,0.000024358488384045376,0.0008200000000044838,43.45101,-80.49532,329.8323059082031
0,0.0000231923956620062,0.0008299999999934471,43.451,-80.49533,329.7215270996094
0.000009999999996068709,0.000024185020045229717,0.0008299999999934471,43.45101,-80.49533,329.8158264160156
0,0.000023108231393913995,0.0008399999999966212,43.451,-80.49534,329.7135314941406
0.000009999999996068709,0.000024085436369242468,0.0008399999999966212,43.45101,-80.49534,329.8063659667969
0,0.00002302406712582179,0.0008499999999997954,43.451,-80.49535,329.7055358886719
0.000009999999996068709,0.000023985852693256086,0.0008499999999997954,43.45101,-80.49535,329.7969055175781
0,0.000022939902857729583,0.0008600000000029695,43.451,-80.49536,329.6975402832031
0.000009999999996068709,0.00002388626901726927,0.0008600000000029695,43.45101,-80.49536,329.7874450683594
0,0.00002294986122532844,0.0008699999999919328,43.451,-80.49537,329.698486328125
0.000009999999996068709,0.000023877274362663937,0.0008699999999919328,43.45101,-80.49537,329.7865905761719
0,0.00002318436472039352,0.0008799999999951069,43.451,-80.49538,329.7207641601562
0.000009999999996068709,0.00002408447265624938,0.0008799999999951069,43.45101,-80.49538,329.8062744140625
0,0.000023418868215459906,0.0008899999999982811,43.451,-80.49539,329.7430419921875
0.000009999999996068709,0.000024291349712170316,0.0008899999999982811,43.45101,-80.49539,329.825927734375
0,0.000023653371710526724,0.0009000000000014552,43.451,-80.4954,329.7653198242188
0.000009999999996068709,0.000024498548005756193,0.0009000000000014552,43.45101,-80.4954,329.8456115722656
0,0.000023887553967926866,0.0009100000000046293,43.451,-80.49541,329.7875671386719
0.000009999999996068709,0.000024705425061677128,0.0009100000000046293,43.45101,-80.49541,329.8652648925781
0,0.000024063592208058582,0.0009199999999935926,43.451,-80.49542,329.8042907714844
0.000009999999996068709,0.00002485512181332186,0.0009199999999935926,43.45101,-80.49542,329.8794860839844
0,0.000024239951685854372,0.0009299999999967667,43.451,-80.49543,329.821044921875
0.000009999999996068709,0.00002500513980263153,0.0009299999999967667,43.45101,-80.49543,329.8937377929688
0,0.000024415989925986523,0.0009399999999999409,43.451,-80.49544,329.8377685546875
0.000009999999996068709,0.0000251551577919399,0.0009399999999999409,43.45101,-80.49544,329.9079895019531
0,0.000024592349403782313,0.000950000000003115,43.451,-80.49545,329.8545227050781
0.000009999999996068709,0.00002530485454358463,0.000950000000003115,43.45101,-80.49545,329.9222106933594
0,0.00002415835731907779,0.0009599999999920783,43.451,-80.49546,329.8132934570312
0.000009999999996068709,0.000024876965974506178,0.0009599999999920783,43.45101,-80.49546,329.8815612792969
0,0.00002347797594572272,0.0009699999999952524,43.451,-80.49547,329.7486572265625
0.000009999999996068709,0.00002421553762335443,0.0009699999999952524,43.45101,-80.49547,329.8187255859375
0,0.000022797273334703577,0.0009799999999984266,43.451,-80.49548,329.6839904785156
0.000009999999996068709,0.000023554109272203548,0.0009799999999984266,43.45101,-80.49548,329.7558898925781
0,0.000022116570723684434,0.0009900000000016007,43.451,-80.49549,329.6193237304688
0.000009999999996068709,0.000022892359683387292,0.0009900000000016007,43.45101,-80.49549,329.6930236816406
0,0.00002143586811266399,0.0010000000000047748,43.451,-80.4955,329.5546569824219
0.000009999999996068709,0.000022230610094571904,0.0010000000000047748,43.45101,-80.4955,329.6301574707031
0,0.00002075420178865089,0.0010099999999937381,43.451,-80.49551,329.4898986816406
0.000009999999996068709,0.000021568218030427067,0.0010099999999937381,43.45101,-80.49551,329.5672302246094
0,0.000020072856702301866,0.0010199999999969123,43.451,-80.49552,329.4251708984375
0.000009999999996068709,0.00002090614720394717,0.0010199999999969123,43.45101,-80.49552,329.5043334960938
0,0.00001939151161595371,0.0010300000000000864,43.451,-80.49553,329.3604431152344
0.000009999999996068709,0.0000202437551398019,0.0010300000000000864,43.45101,-80.49553,329.44140625
0,0.000018748393811677134,0.0010400000000032605,43.451,-80.49554,329.2993469238281
0.000009999999996068709,0.000019609310752466587,0.0010400000000032605,43.45101,-80.49554,329.3811340332031
0,0.00001836226613897941,0.0010499999999922238,43.451,-80.49555,329.2626647949219
0.000009999999996068709,0.000019162790398847586,0.0010499999999922238,43.45101,-80.49555,329.3387145996094
0,0.00001797613846628212,0.001059999999995398,43.451,-80.49556,329.2259826660156
0.000009999999996068709,0.000018716270045229452,0.001059999999995398,43.45101,-80.49556,329.2962951660156
0,0.00001759001079358483,0.001069999999998572,43.451,-80.49557,329.1893005371094
0.000009999999996068709,0.00001826974969161132,0.001069999999998572,43.45101,-80.49557,329.2538757324219
0,0.000017204204358551613,0.0010800000000017462,43.451,-80.49558,329.1526489257812
0.000009999999996068709,0.00001782322933799275,0.0010800000000017462,43.45101,-80.49558,329.2114562988281
0,0.00001689902857730189,0.0010900000000049204,43.451,-80.49559,329.1236572265625
0.000009999999996068709,0.000017435495476972058,0.0010900000000049204,43.45101,-80.49559,329.1746215820312
0,0.000016609593441611285,0.0010999999999938836,43.451,-80.4956,329.0961608886719
0.000009999999996068709,0.00001705932617187449,0.0010999999999938836,43.45101,-80.4956,329.1388854980469
0,0.000016320479543584752,0.0011099999999970578,43.451,-80.49561,329.0686950683594
0.000009999999996068709,0.000016683156866776055,0.0011099999999970578,43.45101,-80.49561,329.1031494140625
0,0.00001603104440789458,0.001120000000000232,43.451,-80.49562,329.0411987304688
0.000009999999996068709,0.000016306987561677186,0.001120000000000232,43.45101,-80.49562,329.0674133300781
0,0.0000158161364103614,0.001130000000003406,43.451,-80.49563,329.0207824707031
0.000009999999996068709,0.000016034899259866932,0.001130000000003406,43.45101,-80.49563,329.0415649414062
0,0.000015663227282071597,0.0011399999999923693,43.451,-80.49564,329.0062561035156
0.000009999999996068709,0.00001584922388980217,0.0011399999999923693,43.45101,-80.49564,329.02392578125
0,0.00001551031815378223,0.0011499999999955435,43.451,-80.49565,328.9917297363281
0.000009999999996068709,0.00001566354851973697,0.0011499999999955435,43.45101,-80.49565,329.0062866210938
0,0.000015357409025492427,0.0011599999999987176,43.451,-80.49566,328.9772033691406
0.000009999999996068709,0.00001547787314967004,0.0011599999999987176,43.45101,-80.49566,328.9886474609375
0,0.000015244012129933971,0.0011700000000018917,43.451,-80.49567,328.9664306640625
0.000009999999996068709,0.000015347771895558946,0.0011700000000018917,43.45101,-80.49567,328.9762878417969
0,0.000015247224506579043,0.001179999999990855,43.451,-80.49568,328.9667358398438
0.000009999999996068709,0.00001538182308799237,0.001179999999990855,43.45101,-80.49568,328.9795227050781
0,0.000015250436883222813,0.0011899999999940292,43.451,-80.49569,328.967041015625
0.000009999999996068709,0.000015415874280427094,0.0011899999999940292,43.45101,-80.49569,328.9827575683594
0,0.000015253328022203378,0.0011999999999972033,43.451,-80.4957,328.9673156738281
0.000009999999996068709,0.000015449925472861385,0.0011999999999972033,43.45101,-80.4957,328.9859924316406
0,0.000015256540398847582,0.0012100000000003774,43.451,-80.49571,328.9676208496094
0.000009999999996068709,0.000015483976665295242,0.0012100000000003774,43.45101,-80.49571,328.9892272949219
0,0.00001528448807565667,0.0012200000000035516,43.451,-80.49572,328.9702758789062
0.000009999999996068709,0.00001552766498766388,0.0012200000000035516,43.45101,-80.49572,328.9933776855469
0,0.000015313399465459714,0.0012299999999925149,43.451,-80.49573,328.9730224609375
0.000009999999996068709,0.000015571674547696594,0.0012299999999925149,43.45101,-80.49573,328.99755859375
0,0.000015342310855262758,0.001239999999995689,43.451,-80.49574,328.9757690429688
0.000009999999996068709,0.000015616005345393813,0.001239999999995689,43.45101,-80.49574,329.0017700195312
0,0.000015371222245064934,0.0012499999999988631,43.451,-80.49575,328.978515625
0.000009999999996068709,0.00001566001490542696,0.0012499999999988631,43.45101,-80.49575,329.0059509277344
0,0.000015504535875821967,0.0012600000000020373,43.451,-80.49576,328.9911804199219
0.000009999999996068709,0.000015747070312498862,0.0012600000000020373,43.45101,-80.49576,329.0142211914062
0,0.00001568892629522957,0.0012699999999910005,43.451,-80.49577,329.0086975097656
0.000009999999996068709,0.000015855006167761997,0.0012699999999910005,43.45101,-80.49577,329.0244750976562
0,0.00001587331671463717,0.0012799999999941747,43.451,-80.49578,329.0262145996094
0.000009999999996068709,0.000015963263260690072,0.0012799999999941747,43.45101,-80.49578,329.0347595214844
0,0.00001605802837170928,0.0012899999999973488,43.451,-80.49579,329.0437622070312
0.000009999999996068709,0.00001607119911595364,0.0012899999999973488,43.45101,-80.49579,329.0450134277344
0,0.00001624338250411127,0.001300000000000523,43.451,-80.4958,329.0613708496094
0.000009999999996068709,0.00001618041992187437,0.001300000000000523,43.45101,-80.4958,329.0553894042969
0,0.000016430664062499004,0.001310000000003697,43.451,-80.49581,329.0791625976562
0.000009999999996068709,0.000016291246916117635,0.001310000000003697,43.45101,-80.49581,329.06591796875
0,0.000016618266858551244,0.0013199999999926604,43.451,-80.49582,329.0969848632812
0.000009999999996068709,0.000016402395148024974,0.0013199999999926604,43.45101,-80.49582,329.0764770507812
0,0.000016805548416939844,0.0013299999999958345,43.451,-80.49583,329.1147766113281
0.000009999999996068709,0.000016513222142269107,0.0013299999999958345,43.45101,-80.49583,329.0870056152344
0,0.000016976125616775806,0.0013399999999990087,43.451,-80.49584,329.1309814453125
0.000009999999996068709,0.000016614733244242532,0.0013399999999990087,43.45101,-80.49584,329.0966491699219
0,0.000016974840666117777,0.0013500000000021828,43.451,-80.49585,329.130859375
0.000009999999996068709,0.000016620194284539154,0.0013500000000021828,43.45101,-80.49585,329.09716796875
0,0.00001697323447779524,0.001359999999991146,43.451,-80.49586,329.1307067871094
0.000009999999996068709,0.000016625334087169968,0.001359999999991146,43.45101,-80.49586,329.09765625
0,0.000016971628289474006,0.0013699999999943202,43.451,-80.49587,329.1305541992188
0.000009999999996068709,0.00001663079512746659,0.0013699999999943202,43.45101,-80.49587,329.0981750488281
0,0.000016970343338814243,0.0013799999999974943,43.451,-80.49588,329.1304321289062
0.000009999999996068709,0.000016635934930097837,0.0013799999999974943,43.45101,-80.49588,329.0986633300781
0,0.00001694046823601898,0.0013900000000006685,43.451,-80.49589,329.1275939941406
0.000009999999996068709,0.000016625334087169968,0.0013900000000006685,43.45101,-80.49589,329.09765625
0,0.000016903525904604123,0.0014000000000038426,43.451,-80.4959,329.1240844726562
0.000009999999996068709,0.000016610878392269313,0.0014000000000038426,43.45101,-80.4959,329.0962829589844
0,0.000016866583573190135,0.001409999999992806,43.451,-80.49591,329.1205749511719
0.000009999999996068709,0.000016596422697368225,0.001409999999992806,43.45101,-80.49591,329.0949096679688
0,0.000016829641241776147,0.00141999999999598,43.451,-80.49592,329.1170654296875
0.000009999999996068709,0.000016581967002466703,0.00141999999999598,43.45101,-80.49592,329.0935363769531
0,0.000016792056435032277,0.0014299999999991542,43.451,-80.49593,329.1134948730469
0.000009999999996068709,0.00001655948036595337,0.0014299999999991542,43.45101,-80.49593,329.0914001464844
0,0.000016753829152959827,0.0014400000000023283,43.451,-80.49594,329.10986328125
0.000009999999996068709,0.000016529605263157672,0.0014400000000023283,43.45101,-80.49594,329.0885620117188
0,0.000016715601870887376,0.0014499999999912916,43.451,-80.49595,329.1062316894531
0.000009999999996068709,0.0000164994089226966,0.0014499999999912916,43.45101,-80.49595,329.085693359375
0,0.000016677053351150852,0.0014599999999944657,43.451,-80.49596,329.1025695800781
0.000009999999996068709,0.000016469533819900902,0.0014599999999944657,43.45101,-80.49596,329.0828552246094
0,0.000016638826069077968,0.0014699999999976399,43.451,-80.49597,329.0989379882812
0.000009999999996068709,0.000016436767578124206,0.0014699999999976399,43.45101,-80.49597,329.0797424316406
0,0.00001660027754934101,0.001480000000000814,43.451,-80.49598,329.0952758789062
0.000009999999996068709,0.000016394685444078103,0.001480000000000814,43.45101,-80.49598,329.0757446289062
0,0.000016562050267268993,0.0014900000000039881,43.451,-80.49599,329.0916442871094
0.000009999999996068709,0.000016352603310032,0.0014900000000039881,43.45101,-80.49599,329.0717468261719
0,0.000016523501747532036,0.0014999999999929514,43.451,-80.496,329.0879821777344
0.000009999999996068709,0.000016310199938321824,0.0014999999999929514,43.45101,-80.496,329.0677185058594
0,0.000016484953227795078,0.0015099999999961256,43.451,-80.49601,329.0843200683594
0.000009999999996068709,0.000016268117804276155,0.0015099999999961256,43.45101,-80.49601,329.063720703125
0,0.000016467285156249352,0.0015199999999992997,43.451,-80.49602,329.0826416015625
0.000009999999996068709,0.000016245952405426894,0.0015199999999992997,43.45101,-80.49602,329.0616149902344
0,0.0000164515445106898,0.0015300000000024738,43.451,-80.49603,329.0811462402344
0.000009999999996068709,0.00001622571443256511,0.0015300000000024738,43.45101,-80.49603,329.0596923828125
0,0.000016435803865130685,0.001539999999991437,43.451,-80.49604,329.0796508789062
0.000009999999996068709,0.00001620515522203882,0.001539999999991437,43.45101,-80.49604,329.0577392578125
0,0.00001641974198190706,0.0015499999999946112,43.451,-80.49605,329.078125
0.000009999999996068709,0.00001618459601151253,0.0015499999999946112,43.45101,-80.49605,329.0557861328125
0,0.000016448653371709237,0.0015599999999977854,43.451,-80.49606,329.0808715820312
0.000009999999996068709,0.000016206761410361356,0.0015599999999977854,43.45101,-80.49606,329.0578918457031
0,0.000016503906250000134,0.0015700000000009595,43.451,-80.49607,329.0861206054688
