VertX,VertY,VertZ,Latitude,Longtitude,Elevation
0,0,0,43.451,-80.49592,329.1170654296875
0,0,0,43.45101,-80.49592,329.0935363769531
0,0,0,43.451,-80.49593,329.1134948730469
0,0,0,43.45101,-80.49593,329.0914001464844
0,0,0,43.451,-80.49594,329.10986328125
0,0,0,43.45101,-80.49594,329.0885620117188
0,0,0,43.451,-80.49595,329.1062316894531
0,0,0,43.45101,-80.49595,329.085693359375
0,0,0,43.451,-80.49596,329.1025695800781
0,0,0,43.45101,-80.49596,329.0828552246094
0,0,0,43.451,-80.49597,329.0989379882812
0,0,0,43.45101,-80.49597,329.0797424316406
0,0,0,43.451,-80.49598,329.0952758789062
0,0,0,43.45101,-80.49598,329.0757446289062
0,0,0,43.451,-80.49599,329.0916442871094
0,0,0,43.45101,-80.49599,329.0717468261719
0,0,0,43.451,-80.496,329.0879821777344
0,0,0,43.45101,-80.496,329.0677185058594
0,0,0,43.451,-80.49601,329.0843200683594
0,0,0,43.45101,-80.49601,329.063720703125
0,0,0,43.451,-80.49602,329.0826416015625
0,0,0,43.45101,-80.49602,329.0616149902344
0,0,0,43.451,-80.49603,329.0811462402344
0,0,0,43.45101,-80.49603,329.0596923828125
0,0,0,43.451,-80.49604,329.0796508789062
0,0,0,43.45101,-80.49604,329.0577392578125
0,0,0,43.451,-80.49605,329.078125
0,0,0,43.45101,-80.49605,329.0557861328125
0,0,0,43.451,-80.49606,329.0808715820312
0,0,0,43.45101,-80.49606,329.0578918457031
0,0,0,43.451,-80.49607,329.0861206054688
0,0,0,43.45101,-80.49607,329.0623779296875
0,0,0,43.451,-80.49608,329.0913391113281
0,0,0,43.45101,-80.49608,329.0668334960938
0,0,0,43.451,-80.49609,329.0965881347656
0,0,0,43.45101,-80.49609,329.0713195800781
0,0,0,43.451,-80.4961,329.1018371582031
0,0,0,43.45101,-80.4961,329.0758056640625
0,0,0,43.451,-80.49611,329.1070861816406
0,0,0,43.45101,-80.49611,329.080322265625
0,0,0,43.451,-80.49612,329.1123657226562
0,0,0,43.45101,-80.49612,329.0848083496094
0,0,0,43.451,-80.49613,329.1176147460938
0,0,0,43.45101,-80.49613,329.0893249511719
0,0,0,43.451,-80.49614,329.1222839355469
0,0,0,43.45101,-80.49614,329.0932922363281
0,0,0,43.451,-80.49615,329.1147155761719
0,0,0,43.45101,-80.49615,329.0869140625
0,0,0,43.451,-80.49616,329.107177734375
0,0,0,43.45101,-80.49616,329.0805053710938
0,0,0,43.451,-80.49617,329.099609375
0,0,0,43.45101,-80.49617,329.0740966796875
0,0,0,43.451,-80.49618,329.0920715332031
0,0,0,43.45101,-80.49618,329.0677185058594
0,0,0,43.451,-80.49619,329.0838317871094
0,0,0,43.45101,-80.49619,329.0607299804688
0,0,0,43.451,-80.4962,329.0753479003906
0,0,0,43.45101,-80.4962,329.0535888671875
0,0,0,43.451,-80.49621,329.06689453125
0,0,0,43.45101,-80.49621,329.0464172363281
0,0,0,43.451,-80.49622,329.0584106445312
0,0,0,43.45101,-80.49622,329.0392761230469
0,0,0,43.451,-80.49623,329.0451049804688
0,0,0,43.45101,-80.49623,329.0274963378906
0,0,0,43.451,-80.49624,329.0262756347656
0,0,0,43.45101,-80.49624,329.0104064941406
0,0,0,43.451,-80.49625,329.0074157714844
0,0,0,43.45101,-80.49625,328.9933166503906
0,0,0,43.451,-80.49626,328.9885559082031
0,0,0,43.45101,-80.49626,328.9762268066406
0,0,0,43.451,-80.49627,328.9686584472656
0,0,0,43.45101,-80.49627,328.9581604003906
0,0,0,43.451,-80.49628,328.9437255859375
0,0,0,43.45101,-80.49628,328.935302734375
0,0,0,43.451,-80.49629,328.9187927246094
0,0,0,43.45101,-80.49629,328.9124450683594
0,0,0,43.451,-80.4963,328.8938598632812
0,0,0,43.45101,-80.4963,328.8895874023438
0,0,0,43.451,-80.49631,328.8689575195312
0,0,0,43.45101,-80.49631,328.8667602539062
0,0,0,43.451,-80.49632,328.849365234375
0,0,0,43.45101,-80.49632,328.8501892089844
0,0,0,43.451,-80.49633,328.8305358886719
0,0,0,43.45101,-80.49633,328.83447265625
0,0,0,43.451,-80.49634,328.8116760253906
0,0,0,43.45101,-80.49634,328.8187561035156
0,0,0,43.451,-80.49635,328.7928466796875
0,0,0,43.45101,-80.49635,328.8030395507812
0,0,0,43.451,-80.49636,328.7812194824219
0,0,0,43.45101,-80.49636,328.7957763671875
0,0,0,43.451,-80.49637,328.774658203125
0,0,0,43.45101,-80.49637,328.7944030761719
0,0,0,43.451,-80.49638,328.7680969238281
0,0,0,43.45101,-80.49638,328.7930297851562
0,0,0,43.451,-80.49639,328.7615051269531
0,0,0,43.45101,-80.49639,328.7916870117188
0,0,0,43.451,-80.4964,328.7546997070312
0,0,0,43.45101,-80.4964,328.7899780273438
0,0,0,43.451,-80.49641,328.7472839355469
0,0,0,43.45101,-80.49641,328.7875366210938
0,0,0,43.451,-80.49642,328.7398681640625
0,0,0,43.45101,-80.49642,328.7851257324219
0,0,0,43.451,-80.49643,328.7324523925781
0,0,0,43.45101,-80.49643,328.7826843261719
0,0,0,43.451,-80.49644,328.7248840332031
0,0,0,43.45101,-80.49644,328.780029296875
0,0,0,43.451,-80.49645,328.6950378417969
0,0,0,43.45101,-80.49645,328.7475280761719
0,0,0,43.451,-80.49646,328.6651611328125
0,0,0,43.45101,-80.49646,328.7150268554688
0,0,0,43.451,-80.49647,328.6353149414062
0,0,0,43.45101,-80.49647,328.6825256347656
0,0,0,43.451,-80.49648,328.60546875
0,0,0,43.45101,-80.49648,328.6500244140625
0,0,0,43.451,-80.49649,328.57568359375
0,0,0,43.45101,-80.49649,328.6176147460938
0,0,0,43.451,-80.4965,328.5459289550781
0,0,0,43.45101,-80.4965,328.585205078125
0,0,0,43.451,-80.49651,328.5161743164062
0,0,0,43.45101,-80.49651,328.5527954101562
0,0,0,43.451,-80.49652,328.4863891601562
0,0,0,43.45101,-80.49652,328.5204162597656
0,0,0,43.451,-80.49653,328.4553527832031
0,0,0,43.45101,-80.49653,328.4868774414062
0,0,0,43.451,-80.49654,328.4225463867188
0,0,0,43.45101,-80.49654,328.4518127441406
0,0,0,43.451,-80.49655,328.3897399902344
0,0,0,43.45101,-80.49655,328.416748046875
0,0,0,43.451,-80.49656,328.35693359375
0,0,0,43.45101,-80.49656,328.3817138671875
0,0,0,43.451,-80.49657,328.323974609375
0,0,0,43.45101,-80.49657,328.3465270996094
0,0,0,43.451,-80.49658,328.2900085449219
0,0,0,43.45101,-80.49658,328.3104858398438
0,0,0,43.451,-80.49659,328.2560729980469
0,0,0,43.45101,-80.49659,328.2744445800781
0,0,0,43.451,-80.4966,328.2221374511719
0,0,0,43.45101,-80.4966,328.2384033203125
0,0,0,43.451,-80.49661,328.1881713867188
0,0,0,43.45101,-80.49661,328.2023620605469
0,0,0,43.451,-80.49662,328.1572875976562
0,0,0,43.45101,-80.49662,328.1712646484375
0,0,0,43.451,-80.49663,328.1270141601562
0,0,0,43.45101,-80.49663,328.1410827636719
0,0,0,43.451,-80.49664,328.0967102050781
0,0,0,43.45101,-80.49664,328.1109008789062
0,0,0,43.451,-80.49665,328.06640625
0,0,0,43.45101,-80.49665,328.0807189941406
0,0,0,43.451,-80.49666,328.0387878417969
0,0,0,43.45101,-80.49666,328.0549011230469
0,0,0,43.451,-80.49667,328.0133361816406
0,0,0,43.45101,-80.49667,328.0326232910156
0,0,0,43.451,-80.49668,327.9878540039062
0,0,0,43.45101,-80.49668,328.0103759765625
0,0,0,43.451,-80.49669,327.96240234375
0,0,0,43.45101,-80.49669,327.9880981445312
0,0,0,43.451,-80.4967,327.9375915527344
0,0,0,43.45101,-80.4967,327.9663696289062
0,0,0,43.451,-80.49671,327.9145812988281
0,0,0,43.45101,-80.49671,327.9461975097656
0,0,0,43.451,-80.49672,327.8915710449219
0,0,0,43.45101,-80.49672,327.926025390625
0,0,0,43.451,-80.49673,327.8685607910156
0,0,0,43.45101,-80.49673,327.9058532714844
0,0,0,43.451,-80.49674,327.8455505371094
0,0,0,43.45101,-80.49674,327.8856811523438
0,0,0,43.451,-80.49675,327.8420715332031
0,0,0,43.45101,-80.49675,327.8819580078125
0,0,0,43.451,-80.49676,327.8392639160156
0,0,0,43.45101,-80.49676,327.8788452148438
0,0,0,43.451,-80.49677,327.8364868164062
0,0,0,43.45101,-80.49677,327.8757019042969
0,0,0,43.451,-80.49678,327.8336791992188
0,0,0,43.45101,-80.49678,327.87255859375
0,0,0,43.451,-80.49679,327.8309020996094
0,0,0,43.45101,-80.49679,327.8694152832031
0,0,0,43.451,-80.4968,327.828125
0,0,0,43.45101,-80.4968,327.8663024902344
0,0,0,43.451,-80.49681,327.8253479003906
0,0,0,43.45101,-80.49681,327.8631591796875
0,0,0,43.451,-80.49682,327.8225708007812
0,0,0,43.45101,-80.49682,327.8600463867188
0,0,0,43.451,-80.49683,327.8165893554688
0,0,0,43.45101,-80.49683,327.8558654785156
0,0,0,43.451,-80.49684,327.8054504394531
0,0,0,43.45101,-80.49684,327.8499450683594
0,0,0,43.451,-80.49685,327.7942810058594
0,0,0,43.45101,-80.49685,327.8440246582031
0,0,0,43.451,-80.49686,327.7831420898438
0,0,0,43.45101,-80.49686,327.8381042480469
0,0,0,43.451,-80.49687,327.7717895507812
0,0,0,43.45101,-80.49687,327.8320922851562
0,0,0,43.451,-80.49688,327.7583923339844
0,0,0,43.45101,-80.49688,327.8252868652344
0,0,0,43.451,-80.49689,327.7449645996094
0,0,0,43.45101,-80.49689,327.8184509277344
0,0,0,43.451,-80.4969,327.7315673828125
0,0,0,43.45101,-80.4969,327.8116455078125
0,0,0,43.451,-80.49691,327.7181396484375
0,0,0,43.45101,-80.49691,327.8048400878906
0,0,0,43.451,-80.49692,327.6997985839844
0,0,0,43.45101,-80.49692,327.7891235351562
0,0,0,43.451,-80.49693,327.68017578125
0,0,0,43.45101,-80.49693,327.7711486816406
0,0,0,43.451,-80.49694,327.6605834960938
0,0,0,43.45101,-80.49694,327.7532043457031
0,0,0,43.451,-80.49695,327.6409606933594
0,0,0,43.45101,-80.49695,327.7352600097656
0,0,0,43.451,-80.49696,327.6184997558594
0,0,0,43.45101,-80.49696,327.7120056152344
0,0,0,43.451,-80.49697,327.59326171875
0,0,0,43.45101,-80.49697,327.6835632324219
0,0,0,43.451,-80.49698,327.5680236816406
0,0,0,43.45101,-80.49698,327.6551513671875
0,0,0,43.451,-80.497,327.5182495117188
0,0,0,43.45101,-80.497,327.5989990234375
0,0,0,43.45102,-80.4945,330.95703125
0,0,0,43.45103,-80.4945,330.9969787597656
0,0,0,43.45102,-80.49451,330.9320068359375
0,0,0,43.45103,-80.49451,330.9681701660156
0,0,0,43.45102,-80.49451,330.9320068359375
0,0,0,43.45103,-80.49451,330.9681701660156
0,0,0,43.45102,-80.49453,330.8821716308594
0,0,0,43.45103,-80.49453,330.9107971191406
0,0,0,43.45102,-80.49454,330.8572692871094
0,0,0,43.45103,-80.49454,330.8821411132812
0,0,0,43.45102,-80.49455,330.8323364257812
0,0,0,43.45103,-80.49455,330.8534545898438
0,0,0,43.45102,-80.49456,330.8128967285156
0,0,0,43.45103,-80.49456,330.8316345214844
0,0,0,43.45102,-80.49457,330.7945556640625
0,0,0,43.45103,-80.49457,330.8111572265625
0,0,0,43.45102,-80.49458,330.7762145996094
0,0,0,43.45103,-80.49458,330.7906799316406
0,0,0,43.45102,-80.49459,330.7578735351562
0,0,0,43.45103,-80.49459,330.7702331542969
0,0,0,43.45102,-80.4946,330.7404174804688
0,0,0,43.45103,-80.4946,330.7508239746094
0,0,0,43.45102,-80.4946,330.7404174804688
0,0,0,43.45103,-80.4946,330.7508239746094
0,0,0,43.45102,-80.49462,330.7069702148438
0,0,0,43.45103,-80.49462,330.7138671875
0,0,0,43.45102,-80.49463,330.6902465820312
0,0,0,43.45103,-80.49463,330.6954040527344
0,0,0,43.45102,-80.49464,330.6751403808594
0,0,0,43.45103,-80.49464,330.6786193847656
0,0,0,43.45102,-80.49464,330.6751403808594
0,0,0,43.45103,-80.49464,330.6786193847656
0,0,0,43.45102,-80.49466,330.6546020507812
0,0,0,43.45103,-80.49466,330.6550903320312
0,0,0,43.45102,-80.49467,330.6443176269531
0,0,0,43.45103,-80.49467,330.6433410644531
0,0,0,43.45102,-80.49468,330.634033203125
0,0,0,43.45103,-80.49468,330.631591796875
0,0,0,43.45102,-80.49469,330.6298828125
0,0,0,43.45103,-80.49469,330.6261901855469
0,0,0,43.45102,-80.49469,330.6298828125
0,0,0,43.45103,-80.49469,330.6261901855469
0,0,0,43.45102,-80.49471,330.6221313476562
0,0,0,43.45103,-80.49471,330.6159362792969
0,0,0,43.45102,-80.49472,330.6182556152344
0,0,0,43.45103,-80.49472,330.6108093261719
0,0,0,43.45102,-80.49473,330.6139831542969
0,0,0,43.45103,-80.49473,330.6056213378906
0,0,0,43.45102,-80.49473,330.6139831542969
0,0,0,43.45103,-80.49473,330.6056213378906
0,0,0,43.45102,-80.49475,330.6050415039062
0,0,0,43.45103,-80.49475,330.59521484375
0,0,0,43.45102,-80.49476,330.6005554199219
0,0,0,43.45103,-80.49476,330.5899963378906
0,0,0,43.45102,-80.49477,330.5950622558594
0,0,0,43.45103,-80.49477,330.5845642089844
0,0,0,43.45102,-80.49478,330.587890625
0,0,0,43.45103,-80.49478,330.5787048339844
0,0,0,43.45102,-80.49478,330.587890625
0,0,0,43.45103,-80.49478,330.5787048339844
0,0,0,43.45102,-80.4948,330.5735778808594
0,0,0,43.45103,-80.4948,330.5670166015625
0,0,0,43.45102,-80.49481,330.5663757324219
0,0,0,43.45103,-80.49481,330.5611572265625
0,0,0,43.45102,-80.49482,330.5591735839844
0,0,0,43.45103,-80.49482,330.5552673339844
0,0,0,43.45102,-80.49482,330.5591735839844
